iter,dual_obj,r,Δ,Δₐ_Δₚ,cgits,cgmsg
314,-4.0271682389525035e6,12.765747066100047,2350.9290279861953,0.8312386474062469,1,⊕
315,-4.050679515017761e6,12.750455201665316,2350.9290279861953,0.7841344381458828,1,⊕
316,-4.074095530691304e6,12.152035660573379,2350.9290279861953,0.7818948501827047,1,⊕
317,-4.0979303281845134e6,12.698774821485783,2350.9290279861953,0.8351090850187464,1,⊕
318,-4.1205849781757975e6,12.70360695971577,2350.9290279861953,0.7595532176501588,1,⊕
319,-4.143488240614022e6,12.662717349629402,2350.9290279861953,0.7675962089643055,1,⊕
320,-4.1658251057800804e6,13.045962490234476,2350.9290279861953,0.7510331879565275,1,⊕
321,-4.189758683078594e6,12.056479902861419,2350.9290279861953,0.7810583075396801,1,⊕
322,-4.214659715014394e6,12.629336287001271,2350.9290279861953,0.8793887972251816,1,⊕
323,-4.236562998792911e6,13.152589238004168,2350.9290279861953,0.7384032303376754,1,⊕
324,-4.259779846766519e6,12.653345787561243,2350.9290279861953,0.7515204283701046,1,⊕
325,-4.282258958439545e6,11.979511765547135,2350.9290279861953,0.756376254487447,1,⊕
326,-4.30585807983304e6,13.42185643460211,2350.9290279861953,0.8387712750889239,1,⊕
327,-4.326302484906708e6,12.42539994714411,2350.9290279861953,0.6484894041356519,1,⊕
328,-4.350445303460125e6,12.252195045575224,2350.9290279861953,0.8272735136003733,1,⊕
329,-4.373702788916075e6,13.536746245082625,2350.9290279861953,0.80821367784415,1,⊕
330,-4.393397316355294e6,12.463796739428158,2350.9290279861953,0.6193969208979009,1,⊕
331,-4.41519402137785e6,11.868024304075051,2350.9290279861953,0.7445789400095589,1,⊕
332,-4.439496256010235e6,12.426888726076484,2350.9290279861953,0.8718838289753666,1,⊕
333,-4.463181499938516e6,12.43099752037963,2350.9290279861953,0.8114970196035433,1,⊕
334,-4.483532087742978e6,12.800117095454521,2350.9290279861953,0.6970153124354054,1,⊕
335,-4.5061152348217415e6,11.791165193196061,2350.9290279861953,0.7511557705113401,1,⊕
336,-4.529565538195373e6,12.354062680955543,2350.9290279861953,0.8468088506928741,1,⊕
337,-4.55308769263225e6,12.350139444450996,2350.9290279861953,0.8106645788693372,1,⊕
338,-4.574827910666064e6,12.815316815799207,2350.9290279861953,0.749490386000416,1,⊕
339,-4.599834625562747e6,12.320577780250401,3526.393541979293,0.9801887240762033,2,⊕
340,-4.630773444735309e6,12.849373321092944,3526.393541979293,0.7131220176096356,1,⊕
341,-4.662461489761765e6,11.65781504032543,3526.393541979293,0.7002918498335335,1,⊕
342,-4.69573541724198e6,12.218951681124363,3526.393541979293,0.8106128378028844,1,⊕
343,-4.727549016263006e6,12.608039462459914,3526.393541979293,0.7393928017570907,1,⊕
344,-4.761181655596971e6,12.67918495607644,3526.393541979293,0.7575135158379476,1,⊕
345,-4.792637773075574e6,12.224974482321537,3526.393541979293,0.7045103273392407,1,⊕
346,-4.824234487239873e6,11.518211300582903,3526.393541979293,0.7339897813588472,1,⊕
347,-4.854923978790582e6,13.554341779543147,3526.393541979293,0.7567269438739246,1,⊕
348,-4.884167600502201e6,12.063615688459324,3526.393541979293,0.6126144843844307,1,⊕
349,-4.919403582383682e6,12.05841024773918,3526.393541979293,0.8294941520434632,1,⊕
350,-4.951038189887074e6,11.407590346428629,3526.393541979293,0.7450357518415804,1,⊕
351,-4.9831447325531915e6,11.996866403314055,3526.393541979293,0.7993567144525896,1,⊕
352,-5.015321566004951e6,12.995926620024935,3526.393541979293,0.7616991323428214,1,⊕
353,-5.04525959086712e6,11.816128254031801,3526.393541979293,0.654146071086856,1,⊕
354,-5.077144084658108e6,11.296503866971896,3526.393541979293,0.7663410482438219,1,⊕
355,-5.109938614855081e6,11.874990660703036,3526.393541979293,0.8245271717138806,1,⊕
356,-5.139885328837132e6,12.276641757234096,3526.393541979293,0.7161936060583279,1,⊕
357,-5.169850140312553e6,11.824571270208507,3526.393541979293,0.6931470517098225,1,⊕
358,-5.201660945831432e6,11.89863776939596,3526.393541979293,0.7640232211930292,1,⊕
359,-5.2314277076494e6,11.159091681525208,3526.393541979293,0.7104730471495325,1,⊕
360,-5.266811419937734e6,12.860067118150099,3526.393541979293,0.9005970567117392,1,⊕
361,-5.295279004461042e6,11.10172514614068,3526.393541979293,0.6285972256748419,1,⊕
362,-5.325229482069507e6,11.69228745145687,3526.393541979293,0.7662540920081115,1,⊕
363,-5.355306527449049e6,11.682532585062551,3526.393541979293,0.7305674525176951,1,⊕
364,-5.386033924631127e6,11.665018253643343,3526.393541979293,0.7469885649536964,1,⊕
365,-5.417474635706897e6,12.048408471581158,3526.393541979293,0.7654786866343062,1,⊕
366,-5.444577820969624e6,12.544793156060342,3526.393541979293,0.6388455842215204,1,⊕
367,-5.472273211571566e6,10.941134176959984,3526.393541979293,0.62693721673014,1,⊕
368,-5.502216463123051e6,11.540067559075661,3526.393541979293,0.7773315239342733,1,⊕
369,-5.534723927114522e6,11.602080762200966,3526.393541979293,0.8000332251499122,1,⊕
370,-5.564646372574788e6,10.856378487238615,3526.393541979293,0.7324718391711542,1,⊕
371,-5.593790460695673e6,12.076673980264923,3526.393541979293,0.7625013801597117,1,⊕
372,-5.623492251873005e6,11.459645906963914,3526.393541979293,0.6984560035997571,1,⊕
373,-5.653607037317443e6,11.306833013637114,3526.393541979293,0.7463568504293943,1,⊕
374,-5.681871552291785e6,11.38317813455672,3526.393541979293,0.7099823500853042,1,⊕
375,-5.710526512246961e6,10.721163699185547,3526.393541979293,0.7149550168639823,1,⊕
376,-5.739660112992348e6,12.885086666089348,3526.393541979293,0.7718560024223682,1,⊕
377,-5.769431583471103e6,11.85734930719815,3526.393541979293,0.6561103073952345,1,⊕
378,-5.796154707033484e6,11.729899627513309,3526.393541979293,0.6400517776061984,1,⊕
379,-5.822964573797786e6,10.615770807328001,3526.393541979293,0.6491168598945817,1,⊕
380,-5.849918093965255e6,11.234728597130704,3526.393541979293,0.7211989911883641,1,⊕
381,-5.880851244696258e6,11.232822639770012,3526.393541979293,0.7820111029722868,1,⊕
382,-5.907826928121118e6,11.182917192149084,3526.393541979293,0.6820795319091483,1,⊕
383,-5.935461371641675e6,11.251378987577064,3526.393541979293,0.7018594054533289,1,⊕
384,-5.964031614223425e6,10.48204412436833,3526.393541979293,0.7212046378636155,1,⊕
385,-5.993971680330351e6,11.122421703182376,3526.393541979293,0.8113479454749618,1,⊕
386,-6.024180641853561e6,12.073929721124754,3526.393541979293,0.7714267222243966,1,⊕
387,-6.048867080098748e6,10.400795147857599,3526.393541979293,0.5806490125985565,1,⊕
388,-6.076618172251537e6,11.488310405241313,3526.393541979293,0.7579134649351624,1,⊕
389,-6.104659014120396e6,11.005648924442557,3526.393541979293,0.6932201302992987,1,⊕
390,-6.131661369257279e6,11.007274956378138,3526.393541979293,0.696869643274214,1,⊕
391,-6.156584358194983e6,10.95821556299137,3526.393541979293,0.643110741086649,1,⊕
392,-6.18523115885629e6,10.2688489195502,3526.393541979293,0.7425143642522001,1,⊕
393,-6.212598475835972e6,12.512661233157438,3526.393541979293,0.7570525385821635,1,⊕
394,-6.238968231232921e6,10.978314621574015,3526.393541979293,0.5984640209620343,1,⊕
395,-6.265574638920339e6,10.19030855917849,3526.393541979293,0.6883635413811013,1,⊕
396,-6.292623910041198e6,11.48343961706149,3526.393541979293,0.75403160882784,1,⊕
397,-6.31866267517342e6,10.702493169404715,3526.393541979293,0.6439986471708414,1,⊕
398,-6.344562083389603e6,10.812126880621726,3526.393541979293,0.6873693744978844,1,⊕
399,-6.371877282087795e6,10.759954918452493,3526.393541979293,0.717581544495371,1,⊕
400,-6.397309236360214e6,10.060203605418176,3526.393541979293,0.6713527186389027,1,⊕
